2.155833505142650708e+00,-5.717085991401783529e-01
4.962428769084610836e-01,1.458216324730962521e+00
1.567311066799668584e+00,1.829911980793057946e+00
6.895382125254780892e-01,1.803087383518073850e+00
-7.741670078854044901e-01,-1.589293352011319937e+00
4.462566460849705763e+00,4.560971101437900188e+00
-2.901965309119479031e+00,1.201553233046052993e+00
6.484357208710316733e+00,4.065343533193174430e+00
2.362053637613342083e+00,6.033916282470110914e+00
8.107123101459675629e-01,-3.033477137964566417e-01
2.409607236407989461e+00,5.511535199630133164e-01
2.706319341313373705e+00,-1.016640055526129904e+00
2.003814777065585773e+01,1.922224551275927951e+01
-3.577069961091838834e-01,4.777374940088027766e-01
2.007874048222884156e+01,2.007371648085140592e+01
-1.455429554448870455e+00,2.289632998072153480e+00
1.058848007423562665e+00,-6.466769973271377925e-01
2.123799456942812824e+01,2.049206288005670729e+01
3.902617427556421603e+00,3.514732962311080566e+00
3.444351798567191203e+00,4.157003200846948410e+00
2.029568921403381854e+00,-7.953787635155844526e-01
1.774963277835418296e+00,1.037667417377496903e+00
-8.790569530639364970e-01,-2.788893311229613925e+00
5.701596116837064798e+00,3.840823655942889658e+00
3.642515916212825111e+00,2.290603873899053067e+00
3.887178833758242469e+00,3.862603676574899669e+00
5.089905741361442360e+00,5.143928914933153962e+00
-3.372439252969876011e-01,-8.166919569660275879e-01
4.918838892215285696e+00,2.303640570355147688e+00
-6.661401331936920300e-01,1.896843715232023664e+00
6.839675310226210669e+00,5.214763340359977128e+00
2.066262776938076584e+01,2.004852986796597492e+01
4.042869049852725327e-01,-2.695322271935127190e-01
4.432973216807737593e+00,-2.293296463059533163e+00
6.098273961418161637e-02,3.552013468517624784e+00
-1.097731290530716164e+00,2.437113323227958261e+00
5.780904880381830147e+00,7.350007387308262530e+00
5.009095256163356602e+00,4.891329727640132852e+00
-9.503905363723873512e-01,-2.330784088712397839e+00
2.031286860930958937e+01,2.109483664561491523e+01
8.210999806792084854e+00,5.331161796364243699e+00
2.184512378313255176e+00,4.986542439587101860e+00
2.058040840096525326e+00,-7.259675943881550575e-01
1.540830266687313488e+00,-2.308067209903014519e-02
5.433783182580265603e+00,4.826507669608878004e+00
-6.735296810201858442e-01,-1.762063753144382794e+00
3.038668664409624132e+00,6.771410107098992270e+00
4.576636909774427053e+00,4.186664395708029396e+00
-6.013874565765939817e-01,1.037835034113503196e+00
8.857705421844817018e-01,-3.460933707467753750e-01
2.016787314531629249e+01,1.900014051177535990e+01
6.341618258538362696e+00,5.273975967467814385e+00
5.156220905345441086e-01,-1.928136977796067186e-01
5.042311078674418745e+00,3.590740872236650283e+00
6.410257482221267011e+00,7.006479152363115581e+00
5.861342097243403160e+00,4.332865604235255574e+00
3.271446889999949814e+00,-7.468096899484452100e-01
3.826458040054154353e+00,5.873223188027088426e+00
4.899163938343136238e+00,4.872146920199801556e+00
4.467536795804951666e+00,7.529048150519458638e+00
7.547175090428535904e-02,8.761638043663054765e-01
1.224689166768511139e+00,2.824270873963474759e+00
2.334164500839862044e-01,7.058752484275175876e-01
-9.285776229465275700e-01,3.788696362021003239e+00
1.981219006036250718e+01,2.016403278306646030e+01
5.000370865958069899e+00,3.614194683743896963e+00
3.154292145200900066e+00,2.794601107604393064e+00
-7.829094211033454931e-01,-3.712711267549457350e+00
5.934825738326783284e-01,-4.932797328922280261e-02
1.542242004451432891e+00,-1.114619511212091574e+00
8.287066262909227987e+00,4.933105902532491704e+00
-6.762614918519382901e-01,-3.002019019456494409e-01
6.394333150489945439e+00,3.942648680521927407e+00
3.719546535431837331e+00,8.319290108552852558e+00
6.011526164741741951e+00,6.261509375279727507e+00
2.262889536130896495e-01,-3.300177455544399674e-01
-2.641137645675594392e+00,-2.558498167982803828e+00
5.033709397969057697e+00,5.426585200841084422e+00
-1.556688701911102202e+00,-1.052662015732667156e+00
4.462629808581182189e-01,3.920743260527387086e+00
-3.112348330462134105e-01,-1.301604206067540126e+00
1.542146293394607737e+00,1.637743213225398398e+00
-1.427254985586421610e+00,7.087674067552693913e-01
1.657922001865810735e+00,-1.561574556745164877e+00
1.976710481402462349e+01,2.049219588334218045e+01
5.771186656852500541e-02,-4.391357148616953920e-01
4.224114748065991520e+00,4.414448585454334051e+00
1.902313093742946037e+01,2.049766772027525974e+01
-1.585557758343436374e+00,-4.158664161670466708e-01
6.730660954641861871e+00,6.236952340736982237e+00
